pl;16-430;Suwałki;pl
pl;16-420;Raczki;pl
pl;16-431;Suwałki;pl
pl;16-401;Suwałki;pl
pl;16-402;Suwałki;pl
pl;16-433;Suwałki;pl
pl;19-230;Szczuczyn;pl
pl;19-213;Radziłów;pl
pl;16-310;Sztabin;pl
pl;16-080;Tykocin;pl
pl;16-080;Zawady;pl
pl;16-010;Wasilków;pl
pl;16-010;Wasilków;pl
pl;18-200;Wysokie Mazowieckie;pl
pl;18-210;Szepietowo;pl
pl;18-208;Kulesze Kościelne;pl
pl;18-220;Czyżew;pl
pl;16-060;Zabłudów;pl
pl;18-300;Zambrów;pl
pl;18-300;Zambrów;pl
pl;18-300;Kołaki Kościelne;pl
pl;18-305;Szumowo;pl
pl;18-312;Rutki-Kossaki;pl
pl;18-301;Zambrów;pl
pl;18-416;Zbójna;pl
pl;18-413;Miastkowo;pl
pl;18-414;Nowogród;pl
pl;87-700;Aleksandrów Kujawski (Aleksandrówek);pl
pl;87-712;Aleksandrów Kujawski (Aleksandrówek);pl
pl;88-190;Barcin;pl
pl;88-192;Piechcin;pl
pl;87-321;Bartniczka;pl
pl;87-704;Bądkowo;pl
pl;87-732;Lubanie;pl
pl;86-005;Białe Błota;pl
pl;86-065;Łochowo;pl
pl;87-617;Bobrowniki;pl
pl;87-327;Bobrowo;pl
pl;87-851;Boniewo;pl
pl;87-300;Brodnica;pl
pl;87-302;Brodnica;pl
pl;87-340;Osiek;pl
pl;87-305;Zbiczno;pl
pl;87-301;Brodnica;pl
pl;87-880;Brześć Kujawski;pl
pl;87-313;Brzozie;pl
pl;86-122;Bukowiec;pl
pl;85-001;Bydgoszcz;pl
pl;85-001;Bydgoszcz;pl
pl;85-001;Bydgoszcz;pl
pl;85-001;Bydgoszcz;pl
pl;85-796;Bydgoszcz;pl
pl;85-817;Bydgoszcz;pl
pl;85-128;Bydgoszcz;pl
pl;85-169;Bydgoszcz;pl
pl;85-020;Bydgoszcz;pl
pl;85-002;Bydgoszcz;pl
pl;85-537;Bydgoszcz;pl
pl;86-061;Brzoza;pl
pl;86-032;Niemcz;pl
pl;86-033;Osielsko;pl
pl;85-204;Bydgoszcz;pl
pl;85-406;Bydgoszcz;pl
pl;85-508;Bydgoszcz;pl
pl;85-810;Bydgoszcz;pl
pl;85-802;Bydgoszcz;pl
pl;85-816;Bydgoszcz;pl
pl;85-796;Bydgoszcz;pl
pl;85-796;Bydgoszcz;pl
pl;85-797;Bydgoszcz;pl
pl;85-202;Bydgoszcz;pl
pl;85-613;Bydgoszcz;pl
pl;85-609;Bydgoszcz;pl
pl;85-114;Bydgoszcz;pl
pl;85-915;Bydgoszcz;pl
pl;85-198;Bydgoszcz;pl
pl;85-003;Bydgoszcz;pl
pl;85-017;Bydgoszcz;pl
pl;85-311;Bydgoszcz;pl
pl;85-321;Bydgoszcz;pl
pl;85-323;Bydgoszcz;pl
pl;85-195;Bydgoszcz;pl
pl;85-242;Bydgoszcz;pl
pl;85-099;Bydgoszcz;pl
pl;85-092;Bydgoszcz;pl
pl;85-123;Bydgoszcz;pl
pl;85-700;Bydgoszcz;pl
pl;85-739;Bydgoszcz;pl
pl;85-788;Bydgoszcz;pl
pl;85-857;Bydgoszcz;pl
pl;85-808;Bydgoszcz;pl
pl;85-849;Bydgoszcz;pl
pl;85-858;Bydgoszcz;pl
pl;85-443;Bydgoszcz;pl
pl;85-124;Bydgoszcz;pl
pl;85-738;Bydgoszcz;pl
pl;85-792;Bydgoszcz;pl
pl;85-790;Bydgoszcz;pl
pl;85-799;Bydgoszcz;pl
pl;85-395;Bydgoszcz;pl
pl;85-300;Bydgoszcz;pl
pl;85-455;Bydgoszcz;pl
pl;85-798;Bydgoszcz;pl
pl;89-510;Bysław;pl
pl;89-526;Lubiewo;pl
pl;88-231;Bytoń;pl
pl;89-511;Cekcyn;pl
pl;86-200;Chełmno;pl
pl;86-200;Podwiesk;pl
pl;86-202;Chełmno;pl
pl;86-203;Chełmno;pl
pl;87-140;Chełmża;pl
pl;87-850;Choceń;pl
pl;87-860;Chodecz;pl
pl;87-602;Chrostkowo;pl
pl;87-408;Ciechocin;pl
pl;87-720;Ciechocinek;pl
pl;87-721;Raciążek;pl
pl;87-722;Ciechocinek;pl
pl;87-640;Czernikowo;pl
pl;88-133;Dąbrowa Biskupia;pl
pl;86-070;Dąbrowa Chełmińska;pl
pl;86-022;Dobrcz;pl
pl;87-123;Dobrzejewice;pl
pl;87-123;Obrowo;pl
pl;87-123;Osiek;pl
pl;87-610;Dobrzyń nad Wisłą;pl
pl;87-811;Fabianki;pl
pl;88-410;Gąsawa;pl
pl;88-140;Gniewkowo;pl
pl;87-400;Golub-Dobrzyń;pl
pl;87-404;Radomin;pl
pl;87-401;Golub-Dobrzyń;pl
pl;89-520;Gostycyn;pl
pl;87-320;Górzno;pl
pl;86-300;Grudziądz;pl
pl;86-304;Grudziądz;pl
pl;86-308;Grudziądz;pl
pl;86-311;Grudziądz;pl
pl;86-306;Grudziądz;pl
pl;86-307;Grudziądz;pl
pl;86-301;Grudziądz;pl
pl;86-305;Grudziądz;pl
pl;86-302;Grudziądz;pl
pl;86-309;Grudziądz;pl
pl;86-303;Grudziądz;pl
pl;88-100;Inowrocław;pl
pl;88-100;Inowrocław;pl
pl;88-107;Inowrocław;pl
pl;88-105;Inowrocław;pl
pl;88-108;Inowrocław;pl
pl;88-115;Inowrocław;pl
pl;88-103;Inowrocław;pl
pl;88-104;Inowrocław;pl
pl;88-110;Inowrocław;pl
pl;88-109;Inowrocław;pl
pl;88-106;Inowrocław;pl
pl;88-101;Inowrocław;pl
pl;87-865;Izbica Kujawska;pl
pl;87-330;Jabłonowo Pomorskie;pl
pl;88-160;Janikowo;pl
pl;88-430;Janowiec Wielkopolski;pl
pl;89-430;Kamień Krajeński;pl
pl;89-240;Kcynia;pl
pl;87-620;Kikół;pl
pl;87-645;Zbójno;pl
pl;87-702;Koneck;pl
pl;87-707;Zakrzewo;pl
pl;86-010;Koronowo;pl
pl;86-011;Wtelno;pl
pl;86-010;Koronowo;pl
pl;86-013;Mąkowarsko;pl
pl;87-820;Kowal;pl
pl;87-821;Baruchowo;pl
pl;87-410;Kowalewo Pomorskie;pl
pl;88-150;Kruszwica;pl
pl;88-153;Kruszwica;pl
pl;87-600;Lipno;pl
pl;87-601;Lipno;pl
pl;86-230;Lisewo;pl
pl;86-141;Lniano;pl
pl;87-162;Lubicz Górny;pl
pl;87-162;Złotoria;pl
pl;87-840;Lubień Kujawski;pl
pl;87-890;Lubraniec;pl
pl;89-210;Łabiszyn;pl
pl;86-320;Łasin;pl
pl;86-341;Świecie nad Osą;pl
pl;87-152;Łubianka;pl
pl;87-148;Łysomice;pl
pl;86-330;Mełno;pl
pl;86-327;Gruta;pl
pl;88-300;Mogilno;pl
pl;88-300;Gębice;pl
pl;88-324;Jeziora Wielkie;pl
pl;88-306;Dąbrowa;pl
pl;88-301;Mogilno;pl
pl;89-115;Mrocza;pl
pl;89-100;Nakło nad Notecią;pl
pl;89-122;Minikowo;pl
pl;89-104;Nakło nad Notecią;pl
pl;89-103;Nakło nad Notecią;pl
pl;89-121;Ślesin;pl
pl;89-120;Potulice;pl
pl;86-060;Nowa Wieś Wielka;pl
pl;86-170;Nowe;pl
pl;86-150;Osie;pl
pl;86-031;Osielsko;pl
pl;88-220;Osięciny;pl
pl;87-522;Ostrowite;pl
pl;88-170;Pakość;pl
pl;86-221;Papowo Biskupie;pl
pl;88-230;Piotrków Kujawski;pl
pl;88-235;Nowa Wieś;pl
pl;86-120;Pruszcz;pl
pl;88-200;Radziejów;pl
pl;88-210;Dobre;pl
pl;87-220;Radzyń Chełmiński;pl
pl;88-420;Rogowo;pl
pl;86-318;Rogóźno;pl
pl;88-111;Rojewo;pl
pl;87-500;Rypin;pl
pl;87-500;Rypin;pl
pl;87-515;Rogowo;pl
pl;87-501;Rypin;pl
pl;89-110;Sadki;pl
pl;89-400;Sępólno Krajeńskie;pl
pl;89-412;Sośno;pl
pl;86-014;Sicienko;pl
pl;87-630;Skępe;pl
pl;87-510;Skrwilno;pl
pl;86-050;Solec Kujawski;pl
pl;86-050;Solec Kujawski;pl
pl;86-050;Solec Kujawski;pl
pl;86-212;Stolno;pl
pl;88-320;Strzelno;pl
pl;88-320;Markowice;pl
pl;89-200;Szubin;pl
pl;89-205;Tur;pl
pl;89-203;Rynarzewo;pl
pl;89-530;Śliwice;pl
pl;86-100;Świecie;pl
pl;86-100;Grupa;pl
pl;86-130;Laskowice;pl
pl;86-111;Gruczno;pl
pl;86-105;Świecie;pl
pl;86-105;Świecie;pl
pl;86-131;Jeżewo;pl
pl;86-134;Dragacz;pl
pl;86-140;Drzycim;pl
pl;86-182;Świekatowo;pl
pl;86-105;Świecie;pl
pl;87-335;Świedziebnia;pl
pl;87-605;Tłuchowo;pl
pl;87-875;Topólka;pl
pl;87-100;Toruń;pl
pl;87-110;Toruń;pl
pl;87-100;Toruń;pl
pl;87-119;Toruń;pl
pl;87-117;Toruń;pl
pl;87-109;Toruń;pl
pl;87-108;Toruń;pl
pl;87-104;Toruń;pl
pl;87-101;Toruń;pl
pl;87-113;Toruń;pl
pl;87-103;Toruń;pl
pl;87-165;Cierpice;pl
pl;87-102;Toruń;pl
pl;87-105;Toruń;pl
pl;87-107;Toruń;pl
pl;87-111;Toruń;pl
pl;87-115;Toruń;pl
pl;87-112;Toruń;pl
pl;87-120;Toruń;pl
pl;87-116;Toruń;pl
pl;87-118;Toruń;pl
pl;89-500;Tuchola;pl
pl;89-501;Tuchola;pl
pl;89-506;Kęsowo;pl
pl;86-260;Unisław;pl
pl;86-253;Kijewo Królewskie;pl
pl;87-731;Waganiec;pl
pl;87-730;Nieszawa;pl
pl;86-160;Warlubie;pl
pl;87-200;Wąbrzeźno;pl
pl;87-201;Wąbrzeźno;pl
pl;87-207;Dębowa Łąka;pl
pl;87-222;Książki;pl
pl;87-214;Płużnica;pl
pl;87-337;Wąpielsk;pl
pl;87-603;Wielgie;pl
pl;89-410;Więcbork;pl
pl;89-410;Runowo Krajeńskie;pl
pl;89-422;Sypniewo;pl
pl;87-800;Włocławek;pl
pl;87-800;Włocławek;pl
pl;87-800;Włocławek;pl
pl;87-810;Włocławek;pl
pl;87-806;Włocławek;pl
pl;87-809;Włocławek;pl
pl;87-853;Kruszyn;pl
pl;87-807;Włocławek;pl
pl;87-812;Włocławek;pl
pl;87-816;Włocławek;pl
pl;87-805;Włocławek;pl
pl;87-804;Włocławek;pl
pl;87-802;Włocławek;pl
pl;87-822;Włocławek;pl
pl;87-801;Włocławek;pl
pl;87-817;Włocławek;pl
pl;87-803;Włocławek;pl
pl;87-818;Włocławek;pl
pl;87-134;Zławieś Wielka;pl
pl;88-180;Złotniki Kujawskie;pl
pl;88-400;Żnin;pl
pl;88-400;Żnin;pl
pl;88-402;Żnin;pl
pl;89-632;Brusy;pl
pl;77-100;Bytów;pl
pl;77-100;Bytów;pl
pl;77-101;Bytów;pl
pl;77-141;Borzytuchom;pl
pl;77-143;Studzienice;pl
pl;77-124;Parchowo;pl
pl;77-133;Tuchomie;pl
pl;77-140;Kołczygłowy;pl
pl;83-020;Cedry Wielkie;pl
pl;83-333;Chmielno;pl
pl;89-600;Chojnice;pl
pl;89-604;Chojnice;pl
pl;89-607;Konarzyny;pl
pl;89-620;Chojnice;pl
pl;89-608;Swornegacie;pl
pl;80-209;Chwaszczyno;pl
pl;77-116;Czarna Dąbrówka;pl
pl;77-116;Rokity;pl
pl;83-262;Czarna Woda;pl
pl;83-260;Kaliska;pl
pl;83-242;Osieczna;pl
pl;77-330;Czarne;pl
pl;89-650;Czersk;pl
pl;89-651;Gotelp;pl
pl;89-642;Rytel;pl
pl;89-652;Łąg;pl
pl;77-300;Człuchów;pl
pl;77-300;Polnica;pl
pl;77-300;Człuchów;pl
pl;77-300;Człuchów;pl
pl;77-320;Przechlewo;pl
pl;77-304;Rzeczenica;pl
pl;77-310;Debrzno;pl
pl;83-425;Dziemiany;pl
pl;83-440;Karsin;pl
pl;82-440;Dzierzgoń;pl
pl;82-450;Stary Dzierzgoń;pl
pl;80-800;Gdańsk;pl
pl;80-700;Gdańsk;pl
pl;80-504;Gdańsk;pl
pl;80-865;Gdańsk;pl
pl;80-305;Gdańsk;pl
pl;80-340;Gdańsk;pl
pl;80-327;Gdańsk;pl
pl;80-345;Gdańsk;pl
pl;80-329;Gdańsk;pl
pl;80-206;Gdańsk;pl
pl;80-460;Gdańsk;pl
pl;80-212;Gdańsk;pl
pl;80-213;Gdańsk;pl
pl;80-411;Gdańsk;pl
pl;80-472;Gdańsk;pl
pl;80-463;Gdańsk;pl
pl;80-403;Gdańsk;pl
pl;80-097;Gdańsk;pl
pl;80-097;Gdańsk;pl
pl;80-608;Gdańsk;pl
pl;80-791;Gdańsk;pl
pl;80-009;Gdańsk;pl
pl;80-009;Gdańsk;pl
pl;80-190;Gdańsk;pl
pl;80-190;Gdańsk;pl
pl;80-118;Gdańsk;pl
pl;80-820;Gdańsk;pl
pl;80-422;Gdańsk;pl
pl;80-323;Gdańsk;pl
pl;80-424;Gdańsk;pl
pl;80-299;Gdańsk;pl
pl;80-507;Gdańsk;pl
pl;80-506;Gdańsk;pl
pl;80-348;Gdańsk;pl
pl;80-680;Gdańsk;pl
pl;80-180;Gdańsk;pl
pl;80-180;Gdańsk;pl
pl;83-009;Borkowo;pl
pl;80-298;Gdańsk;pl
pl;80-256;Gdańsk;pl
pl;80-250;Gdańsk;pl
pl;80-126;Gdańsk;pl
pl;80-169;Gdańsk;pl
pl;80-801;Gdańsk;pl
pl;80-837;Gdańsk;pl
pl;80-810;Gdańsk;pl
pl;80-814;Gdańsk;pl
pl;80-825;Gdańsk;pl
pl;80-832;Gdańsk;pl
pl;80-792;Gdańsk;pl
pl;80-715;Gdańsk;pl
pl;80-876;Gdańsk;pl
pl;80-223;Gdańsk;pl
pl;80-334;Gdańsk;pl
pl;80-325;Gdańsk;pl
pl;80-326;Gdańsk;pl
pl;80-473;Gdańsk;pl
pl;80-473;Gdańsk;pl
pl;80-158;Gdańsk;pl
pl;81-301;Gdynia;pl
pl;81-005;Gdynia;pl
pl;81-577;Gdynia;pl
pl;84-230;Rumia;pl
pl;81-607;Gdynia;pl
pl;81-611;Gdynia;pl
pl;81-198;Kosakowo;pl
pl;81-188;Gdynia;pl
pl;81-624;Gdynia;pl
pl;81-315;Gdynia;pl
pl;81-660;Gdynia;pl
pl;81-320;Gdynia;pl
pl;81-354;Gdynia;pl
pl;81-103;Gdynia;pl
pl;81-004;Gdynia;pl
pl;81-007;Gdynia;pl
pl;81-290;Gdynia;pl
pl;81-040;Gdynia;pl
pl;81-106;Gdynia;pl
pl;81-197;Gdynia;pl
pl;81-308;Gdynia;pl
pl;81-209;Gdynia;pl
pl;81-510;Gdynia;pl
pl;81-513;Gdynia;pl
pl;81-570;Gdynia;pl
pl;81-414;Gdynia;pl
pl;81-420;Gdynia;pl
pl;81-516;Gdynia;pl
pl;81-516;Gdynia;pl
pl;81-919;Gdynia;pl
pl;81-192;Gdynia;pl
pl;76-220;Główczyce;pl
pl;76-230;Potęgowo;pl
pl;76-214;Smołdzino;pl
pl;83-140;Gniew;pl
pl;84-250;Gniewino;pl
pl;84-210;Choczewo;pl
pl;84-150;Hel;pl
pl;84-140;Jastarnia;pl
pl;83-300;Kartuzy;pl
pl;83-300;Kartuzy;pl
pl;83-314;Somonino;pl
pl;83-304;Przodkowo;pl
pl;77-230;Kępice;pl
pl;83-050;Kolbudy;pl
pl;83-400;Kościerzyna;pl
pl;83-404;Nowa Karczma;pl
pl;83-424;Lipusz;pl
pl;83-401;Kościerzyna;pl
pl;84-110;Krokowa;pl
pl;82-500;Kwidzyn;pl
pl;82-500;Kwidzyn;pl
pl;82-522;Sadlinki;pl
pl;82-505;Kwidzyn;pl
pl;82-502;Kwidzyn;pl
pl;82-503;Kwidzyn;pl
pl;82-520;Gardeja;pl
pl;82-501;Kwidzyn;pl
pl;84-300;Lębork;pl
pl;84-300;Lębork;pl
pl;84-300;Lębork;pl
pl;84-300;Lubowidz (Mosty);pl
pl;84-300;Lębork;pl
pl;84-301;Lębork;pl
pl;84-310;Lębork;pl
pl;84-310;Cewice;pl
pl;84-302;Lębork;pl
pl;84-351;Nowa Wieś Lęborska;pl
pl;84-223;Linia;pl
pl;83-420;Liniewo;pl
pl;77-130;Lipnica;pl
pl;83-240;Lubichowo;pl
pl;84-242;Luzino;pl
pl;84-360;Łeba;pl
pl;84-352;Wicko;pl
pl;84-218;Łęczyce;pl
pl;82-200;Malbork;pl
pl;82-200;Malbork;pl
pl;82-201;Malbork;pl
pl;82-204;Malbork;pl
pl;82-220;Stare Pole;pl
pl;82-230;Nowy Staw;pl
pl;82-224;Lichnowy;pl
pl;82-210;Malbork;pl
pl;82-213;Miłoradz;pl
pl;82-200;Malbork;pl
pl;77-200;Miastko;pl
pl;77-200;Miastko;pl
pl;77-220;Koczała;pl
pl;82-100;Nowy Dwór Gdański;pl
pl;82-100;Ostaszewo;pl
pl;83-130;Pelplin;pl
pl;83-132;Morzeszczyn;pl
pl;82-550;Prabuty;pl
pl;83-000;Pruszcz Gdański;pl
pl;83-000;Łęgowo;pl
pl;83-005;Pruszcz Gdański;pl
pl;83-010;Straszyn;pl
pl;83-004;Pruszcz Gdański;pl
pl;83-047;Przywidz;pl
pl;83-032;Pszczółki;pl
pl;83-022;Suchy Dąb;pl
pl;84-100;Puck;pl
pl;84-240;Reda;pl
pl;84-230;Rumia;pl
pl;84-230;Rumia;pl
pl;84-232;Rumia;pl
pl;84-232;Rumia;pl
pl;84-232;Rumia;pl
pl;83-340;Sierakowice;pl
pl;83-250;Skarszewy;pl
pl;83-220;Skórcz;pl
pl;76-200;Słupsk;pl
pl;76-218;Słupsk;pl
pl;76-201;Słupsk;pl
pl;76-251;Kobylnica;pl
pl;76-231;Damnica;pl
pl;76-248;Dębnica Kaszubska;pl
pl;76-206;Słupsk;pl
pl;76-206;Słupsk;pl
pl;76-206;Słupsk;pl
pl;76-206;Redzikowo;pl
pl;76-202;Słupsk;pl
pl;76-207;Słupsk;pl
pl;76-209;Słupsk;pl
pl;76-208;Słupsk;pl
pl;76-208;Słupsk;pl
pl;76-208;Kobylnica;pl
pl;76-208;Słupsk;pl
pl;76-208;Słupsk;pl
pl;76-215;Słupsk;pl
pl;76-215;Słupsk;pl
pl;76-215;Słupsk;pl
pl;76-216;Słupsk;pl
pl;76-203;Słupsk;pl
pl;76-205;Słupsk;pl
pl;83-230;Smętowo Graniczne;pl
pl;81-701;Sopot;pl
pl;81-701;Sopot;pl
pl;81-705;Sopot;pl
pl;81-806;Sopot;pl
pl;83-430;Stara Kiszewa;pl
pl;83-200;Starogard Gdański;pl
pl;83-201;Starogard Gdański;pl
pl;83-203;Starogard Gdański;pl
pl;83-202;Starogard Gdański;pl
pl;82-103;Stegna;pl
pl;82-110;Sztutowo;pl
pl;82-120;Krynica Morska;pl
pl;83-322;Stężyca;pl
pl;83-320;Sulęczyno;pl
pl;84-217;Szemud;pl
pl;82-400;Sztum;pl
pl;82-400;Mikołajki Pomorskie;pl
pl;82-410;Stary Targ;pl
pl;82-420;Ryjewo;pl
pl;83-100;Tczew;pl
pl;83-120;Subkowy;pl
pl;83-102;Tczew;pl
pl;83-110;Tczew;pl
pl;83-101;Tczew;pl
pl;83-034;Trąbki Wielkie;pl
pl;77-235;Trzebielino;pl
pl;76-270;Ustka;pl
pl;76-270;Ustka;pl
pl;76-272;Ustka;pl
pl;76-272;Ustka;pl
pl;84-200;Wejherowo;pl
pl;84-200;Wejherowo (Śmiechowo);pl
pl;84-204;Wejherowo;pl
pl;84-202;Wejherowo;pl
pl;84-120;Władysławowo;pl
pl;84-120;Władysławowo (Jastrzębia Góra);pl
pl;84-120;Władysławowo (Karwia);pl
pl;83-210;Zblewo;pl
pl;83-330;Żukowo;pl
pl;66-110;Babimost;pl
pl;66-450;Bogdaniec;pl
pl;67-115;Bytom Odrzański;pl
pl;69-108;Cybinka;pl
pl;66-016;Czerwieńsk;pl
pl;66-446;Deszczno;pl
pl;66-520;Dobiegniew;pl
pl;66-530;Drezdenko;pl
pl;66-540;Stare Kurowo;pl
pl;66-400;Gorzów Wielkopolski;pl
pl;66-410;Gorzów Wielkopolski;pl
pl;66-406;Gorzów Wielkopolski;pl
pl;66-431;Santok;pl
pl;66-407;Gorzów Wielkopolski;pl
pl;66-405;Gorzów Wielkopolski;pl
pl;66-403;Gorzów Wielkopolski;pl
pl;66-401;Gorzów Wielkopolski;pl
pl;66-408;Gorzów Wielkopolski;pl
pl;66-410;Gorzów Wielkopolski;pl
pl;66-412;Gorzów Wielkopolski;pl
pl;66-413;Gorzów Wielkopolski;pl
pl;66-414;Gorzów Wielkopolski;pl
pl;68-130;Gozdnica;pl
pl;68-132;Przewóz;pl
pl;66-620;Gubin;pl
pl;66-620;Gubin;pl
pl;66-635;Gubin;pl
pl;68-120;Iłowa;pl
pl;68-131;Wymiarki;pl
pl;68-320;Jasień;pl
pl;66-120;Kargowa;pl
pl;66-130;Bojadła;pl
pl;66-415;Kłodawa;pl
pl;66-470;Kostrzyn nad Odrą;pl
pl;67-120;Kożuchów;pl
pl;66-600;Krosno Odrzańskie;pl
pl;66-600;Bobrowice;pl
pl;66-600;Bytnica;pl
pl;66-614;Maszewo;pl
pl;66-602;Krosno Odrzańskie;pl
pl;66-601;Krosno Odrzańskie;pl
pl;66-435;Krzeszyce;pl
pl;66-433;Lubiszyn;pl
pl;68-300;Lubsko;pl
pl;68-300;Lubsko;pl
pl;68-300;Brody;pl
pl;66-220;Łagów;pl
pl;68-208;Łęknica;pl
pl;68-210;Nowe Czaple;pl
pl;66-300;Międzyrzecz;pl
pl;66-330;Pszczew;pl
pl;67-100;Nowa Sól;pl
pl;67-100;Otyń;pl
pl;67-100;Siedlisko;pl
pl;67-100;Nowa Sól;pl
pl;67-100;Nowa Sól;pl
pl;67-124;Nowe Miasteczko;pl
pl;67-101;Nowa Sól;pl
pl;66-010;Nowogród Bobrzański;pl
pl;69-220;Ośno Lubuskie;pl
pl;66-340;Przytoczna;pl
pl;69-110;Rzepin;pl
pl;66-440;Skwierzyna;pl
pl;66-350;Bledzew;pl
pl;67-410;Sława;pl
pl;67-410;Kolsko;pl
pl;66-436;Słońsk;pl
pl;69-100;Słubice;pl
pl;69-113;Górzyca;pl
pl;69-101;Słubice;pl
pl;66-500;Strzelce Krajeńskie;pl
pl;66-542;Zwierzyn;pl
pl;66-100;Sulechów;pl
pl;66-100;Trzebiechów;pl
pl;66-101;Sulechów;pl
pl;69-200;Sulęcin;pl
pl;69-211;Wędrzyn;pl
pl;69-210;Lubniewice;pl
pl;67-300;Szprotawa;pl
pl;67-311;Niegosławice;pl
pl;67-320;Małomice;pl
pl;66-200;Świebodzin;pl
pl;66-213;Skąpe;pl
pl;66-225;Szczaniec;pl
pl;66-218;Lubrza;pl
pl;66-235;Torzym;pl
pl;66-320;Trzciel;pl
pl;68-212;Trzebiel;pl
pl;68-219;Tuplice;pl
